0.025983355057501212, 0.004868436609645518
0.07091922069832624, 0.004961112777271501
0.1552830101622961, 0.005315596414935453
0.18708056013749572, 0.0055761062023462205
0.2583161270229434, 0.0066936632715444006
0.2913926153207298, 0.007379560633499788
0.3253226904132964, 0.008405739217699201
0.36519615193844834, 0.009943132663536788
0.3999899069128997, 0.011904832281729796
0.44922398578893263, 0.015484633995824337
0.4921224897050489, 0.020423902448871448
0.5265485679351265, 0.025701866067618
0.5546015825960561, 0.030128405695961716
0.5941333210293791, 0.036512679801137385
0.627283344676039, 0.04153532436298216
0.6617022135581876, 0.0463881166876219
0.6897436932624313, 0.0501343822453947
0.7274961646269009, 0.05158638096501449
0.11966883139353887, 0.00496940352738974
0.22227371298720802, 0.0060922955140553375
0.6761497468076999, 0.04843139007763033
0.7007783212024035, 0.05090156500524843
0.7152013426689572, 0.05149925599529377
